file_path,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptual_mean,perceptual_var,tempo,label,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
pop.00009.wav,0.45483547,0.077811286,0.15964586,0.0032948584,3279.967331808209,524756.5979117784,3026.3931113810377,100107.51240290019,6953.21628818571,1439882.1371706547,0.17281943873355263,0.004294715320343339,8.906381e-06,0.008629181,-5.8193105e-05,0.009559307,107.666015625,pop,-35.297348,2824.738,61.247242,351.1933,14.059667,433.509,28.661287,256.61224,4.3299875,157.76637,-1.3499215,142.81113,-0.790413,72.29348,5.1225405,60.496044,5.3524,58.998405,1.2215204,63.645283,-7.2570734,71.9016,-0.51681805,42.363197,0.21715884,47.36676,-1.2905803,38.986885,-0.109008834,42.778957,-1.2562847,43.528976,-2.5358107,49.604412,0.5710996,59.92768,1.5749441,62.423798,-1.7193333,60.88363
pop.00035.wav,0.41207367,0.0848577,0.28261182,0.009593333,3194.1768682916545,532165.8154609464,3052.8892510243627,108561.1929564288,6993.782709552776,2115951.5792804216,0.15937998863196595,0.0041402328466740405,-1.19774195e-05,0.037953522,-0.0001965716,0.021801295,107.666015625,pop,24.46663,3031.69,68.96241,415.29422,-4.2113004,316.36316,-1.0326179,209.30713,5.249467,115.71906,2.9858522,123.98032,4.336798,77.13135,4.2872887,75.01676,6.422605,65.25405,3.6307845,64.01841,0.115482435,50.537823,-0.00023516487,57.29009,2.0697718,45.747044,1.5497289,48.98387,3.999015,50.82123,2.8162687,50.846073,2.1994698,52.654316,1.5773796,49.96113,-0.47220582,43.77284,0.52484757,44.73816
pop.00021.wav,0.5043945,0.07362877,0.19348684,0.010439523,3502.139027387522,817371.159774044,3026.937586569852,153787.67920812618,7199.581465115857,2457165.1005027606,0.1870177655766254,0.007867250243550407,2.4171612e-05,0.017402364,8.670161e-05,0.016211994,99.38401442307692,pop,-23.23011,6913.796,53.819164,834.5028,-0.6900112,352.11624,14.726738,148.65808,4.8718457,142.58131,6.73059,135.79568,4.84588,81.75566,4.9450912,73.129005,4.264521,77.66092,3.1102583,78.71087,2.549565,40.320465,2.9879475,64.30149,4.6363297,40.992065,2.8481328,31.151709,2.1776063,31.753115,1.0669053,26.60516,-0.47156632,23.469824,0.3890188,28.736996,-1.1717293,29.488214,0.54775625,28.960482
pop.00020.wav,0.41231987,0.08161388,0.24811077,0.0074369973,3487.4996203779583,667866.2554168608,3132.2284173757953,82516.26394360696,7444.24665232561,1699695.416717109,0.17974985789957432,0.006721270698515361,-3.5097933e-06,0.029760577,-2.9008728e-05,0.019086003,107.666015625,pop,13.536641,3280.2117,58.196354,395.76724,-2.2051022,312.5409,5.008136,190.66473,8.070771,126.36109,-0.4792645,142.67523,4.1051793,85.46021,2.2589247,106.27602,4.2934737,84.944,3.5860925,84.73645,-0.5052727,61.908836,2.4214692,56.746216,1.8804909,61.80568,2.1731513,58.55933,1.9396269,48.09925,-0.17357269,43.78693,-0.61673844,45.573112,0.75454974,49.460915,0.73560935,62.5028,2.0239272,66.436966
pop.00034.wav,0.34084368,0.08876605,0.18744317,0.0046607642,3141.655140286262,1061316.6840937925,3230.4022459601906,126047.42722151306,7237.0312386622,2886656.627445158,0.131055518938661,0.007199607123578273,-1.5627244e-05,0.018909393,-1.7966837e-05,0.0111023495,95.703125,pop,-59.58959,4514.5195,77.30937,751.8574,26.367233,405.6422,3.1743202,281.19818,6.7570415,192.27623,-0.06425405,251.27563,-0.6247924,140.55559,-0.69048333,108.360344,4.141959,108.76176,-0.44033718,90.23783,-4.541956,74.97159,-3.5614955,53.9178,-2.2030647,59.041874,-3.5575008,56.25658,0.26179403,48.957817,-4.6726303,63.066097,-4.6041975,79.04005,-3.7405696,70.78908,-1.3851972,97.409,-0.84536755,89.98966
pop.00008.wav,0.40381122,0.08614531,0.19541194,0.0018945216,2885.3303652171926,975003.3911092768,3009.780057474386,142077.53724142347,6430.294450222524,2915546.9139556596,0.1213038772252322,0.00791835946022729,9.308277e-06,0.02492055,-2.0944715e-05,0.0065428712,172.265625,pop,-52.448246,2218.3506,74.02206,602.2564,12.697417,638.0648,24.500343,160.67241,21.107903,119.05374,1.904928,145.85889,6.796557,85.13688,4.7199593,59.81493,8.40647,68.413345,8.246996,56.13054,-2.2676542,60.1843,-1.2025365,47.89829,-2.67781,40.101524,0.26133516,49.710598,-1.0678633,32.45686,-0.8462423,42.33533,-1.2573465,60.563896,-2.3307621,53.461517,3.8170018,54.550472,0.30459064,89.05342
pop.00022.wav,0.3869217,0.08907572,0.1961218,0.0062466133,3206.199866093883,837788.4175962812,3126.2162445699487,128279.72595138561,7019.440887734617,2457246.4690325977,0.14153920460042568,0.00696113750440391,1.0502312e-06,0.01919406,-1.9023479e-05,0.012531993,103.359375,pop,-45.71781,4335.3716,65.287415,576.6883,12.934513,452.8367,14.516592,262.11615,7.038325,113.21561,4.395021,185.78412,6.6337786,149.938,3.301898,86.970215,7.7297864,77.39426,4.070035,77.44533,3.6681185,50.786663,2.6062713,59.032513,4.0490017,57.76489,2.3892908,59.283997,1.7840554,42.328026,-2.3934214,41.976624,-1.3437685,54.84252,-2.8735752,78.73497,-0.84610224,74.755844,-2.591192,65.04625
pop.00036.wav,0.3945741,0.089503855,0.25645226,0.007127463,2944.4779985642813,1255979.9202188088,3162.425540413327,214126.3565885055,6877.916743511755,4174585.1732093035,0.1151153281008127,0.00824014251085708,1.6881544e-05,0.035256557,-3.973156e-05,0.016684674,99.38401442307692,pop,-44.214016,4480.8906,76.17581,817.4584,22.921127,508.64624,16.816143,295.468,22.998913,166.74463,3.266593,233.35623,6.908667,111.89901,0.103138596,80.454094,6.4956775,63.841396,6.542089,94.54522,0.8544854,45.52082,2.7243903,44.42333,4.5169544,51.29827,2.854357,54.805775,1.3195447,46.989098,1.7970861,50.299717,0.37682876,65.42034,-1.1220287,76.761116,-0.43784976,75.31401,1.570019,71.994255
pop.00037.wav,0.45171198,0.085261665,0.24089603,0.0080495365,3236.3834897605984,631016.3898144163,2953.665320076075,166903.3331655317,6698.901159327835,2234100.0104213026,0.16482477808146284,0.0038376781168191873,-4.6271354e-05,0.019574746,-0.0011159026,0.0256322,103.359375,pop,4.804322,4032.7654,64.50391,523.8542,-2.501273,741.6586,10.419498,250.29018,3.2420893,118.5868,7.8209686,160.96451,3.101567,92.481,1.4055256,116.45734,6.7450037,95.70605,4.884832,90.75217,3.2736435,69.42043,1.747771,67.632744,3.3316636,54.21803,2.3504841,59.58503,1.4266739,41.415283,-0.60548866,47.317104,-2.1835034,38.860023,-1.6002753,51.878403,-0.61104494,57.33793,-4.0513687,53.113888
pop.00023.wav,0.3934257,0.095210865,0.21067363,0.007255938,3759.8089732129138,1459879.5197850692,3293.7281764334216,179981.7035417632,7855.135834401606,3225117.967576722,0.17767428466041021,0.010048636975425414,5.227547e-06,0.01585099,-0.00010297941,0.0212349,103.359375,pop,-44.287426,4673.2417,51.327915,982.37286,24.990482,729.10547,12.160306,385.7396,10.873074,177.6435,7.612087,198.29015,8.21147,133.09055,-0.7733294,103.16319,5.946744,122.42675,4.7616363,90.31229,-2.5084326,70.701385,1.3215402,71.331764,-1.946599,69.335594,-0.4463359,58.09133,0.23645823,57.80251,-2.0033765,64.597176,-1.9639544,68.44247,-1.0339814,68.49221,0.5159019,56.261696,-0.38595903,92.05359
pop.00044.wav,0.45614526,0.09125233,0.22276354,0.008644193,3143.535196698567,614620.6528563551,3016.4276117711397,115848.82879852579,6689.351217075029,2334919.4033576865,0.135637501814048,0.005522857807042263,3.375733e-07,0.025585774,1.9732084e-05,0.016939476,117.45383522727273,pop,-47.93828,3176.9539,54.159214,521.9805,-4.005042,694.7475,21.512901,299.73322,13.886649,183.44826,6.003954,237.13165,13.75534,169.99098,1.0669997,143.31201,6.722088,84.88548,6.232228,98.82744,1.6225083,66.19932,0.45345974,64.17068,2.414838,80.88602,-5.597135,77.635895,0.30466765,62.65685,-1.0046957,56.632877,0.6401353,93.85286,1.2582229,101.61857,2.0810168,109.58935,3.0324848,81.42052
pop.00050.wav,0.4140819,0.0920241,0.20836434,0.0066053965,3046.2397998563833,1376396.833923259,3095.3865062358905,187154.23371362584,6630.418240101345,3863156.966770429,0.1186580126499613,0.007743599766520781,-4.2868777e-07,0.023760846,-3.8327133e-05,0.012504204,143.5546875,pop,-78.1925,4133.6396,65.99214,1106.5273,24.578518,940.2128,25.652824,364.64542,13.854882,232.42633,3.6000478,287.57208,16.22554,184.84903,0.592554,149.97037,3.3257754,110.73489,4.1604705,100.045784,2.7126958,97.104706,3.649891,82.72935,1.3959066,66.516205,2.0099125,70.40879,-1.8058223,56.021374,-3.9544833,54.4258,-0.95099777,52.860306,-1.0149827,56.542522,-0.46333376,52.958145,-0.7493814,66.95703
pop.00078.wav,0.4547545,0.08648233,0.22333701,0.013016757,3124.14935420786,946645.385401517,2970.2727587674012,221933.8630494301,6618.043314930825,3582121.056732659,0.14272098127902477,0.008617973809026108,5.7207253e-06,0.018749215,-0.00025650102,0.025178492,103.359375,pop,-42.779434,4613.6665,62.799667,1039.8237,4.7602077,692.0938,24.068392,345.17905,9.642161,275.8017,-1.888184,238.35777,9.252785,197.31071,-2.9691231,125.68186,3.181562,130.58609,5.9340043,111.29779,-4.7737393,97.15618,3.0194983,85.623146,-1.2408,70.36105,-3.524429,53.536873,-0.32438833,50.003716,-1.4424751,46.300602,-1.8644704,50.97361,-0.031904664,64.86723,-0.73046863,73.989746,-0.98914,66.38718
pop.00087.wav,0.3523111,0.09004713,0.19091529,0.0021853005,3587.4721810924966,945870.9601963507,3336.2277931206263,109771.53519385513,7947.001945566467,1654081.3517655751,0.1464783281733746,0.007808308446713201,-8.918592e-07,0.02242815,4.1392497e-05,0.007991108,103.359375,pop,-47.05376,1891.3483,55.781746,711.313,27.617126,433.74817,19.193428,234.38715,15.186063,110.87136,3.1757607,162.19742,5.6275535,88.90203,1.6121148,99.616585,4.148368,87.22057,1.6211523,60.398575,-1.5870059,74.92768,-3.0055182,45.973717,-7.6369953,69.577385,-3.841529,51.847183,-8.113685,54.298164,-3.369737,57.10807,-2.2721324,55.334213,4.503091,56.98068,1.4371147,63.71993,-0.3833655,41.488415
pop.00093.wav,0.41523498,0.08877796,0.24578635,0.007500762,3258.8665238179296,392404.5767637787,3144.2281341811336,68771.75080134446,7268.872712787829,951862.2775699263,0.1316624691611842,0.003480779485106565,-3.4621462e-06,0.033049215,-2.5998652e-05,0.018730571,135.99917763157896,pop,-20.228376,1277.732,57.77345,368.99966,16.777649,340.26413,18.249577,142.65877,8.958152,107.64751,14.899964,136.23003,2.6696353,80.29693,3.7526221,77.87124,1.1145035,73.09995,1.8456721,55.23475,-5.980838,48.953426,-3.6137545,46.837112,-3.6554594,50.194622,0.9081742,80.225555,-0.4759976,64.41693,-0.40367457,51.61876,-4.619457,57.496674,1.9671378,82.5011,1.5699369,88.19931,0.54384744,70.53084
pop.00092.wav,0.4873384,0.08453827,0.22711194,0.008319373,3271.2458605975758,868043.2232060363,2989.851208660016,224058.40295477354,6883.5083763665825,2876554.179691211,0.14535890939434984,0.006073274451567517,-1.4204906e-05,0.0274809,-2.7512491e-05,0.015687106,107.666015625,pop,-25.935339,3188.2415,60.872032,758.99115,6.071953,680.8649,17.717197,230.10863,5.13251,178.86943,10.431291,129.31085,2.4501173,114.344246,4.9244223,100.3989,8.108929,97.486984,3.8508596,105.997314,-0.1861474,76.64437,7.252811,62.885967,4.94684,86.04937,0.9169612,66.10547,-2.2947693,49.486378,1.5526828,48.384247,0.21936408,65.74078,1.9272804,73.72072,2.3685062,66.24597,5.4341993,68.963455
pop.00086.wav,0.38769463,0.07821204,0.1324763,0.0014966193,3594.167118271268,521789.13793768914,3170.8583483099096,63550.50916553882,7634.353836106811,1138276.4789540987,0.18523244001547987,0.005897312751663399,-4.4856308e-05,0.0085636405,-0.0003625972,0.0052549685,129.19921875,pop,-50.449287,1737.5277,56.41648,357.41452,12.563282,171.94797,11.288339,170.92221,-2.739751,88.57315,1.362813,116.36155,4.539969,78.038086,-0.96321344,75.97002,2.2894216,71.71104,2.7384725,67.47574,-1.9891648,54.517197,2.5949512,53.295876,-4.0203376,49.030323,0.68309593,44.655228,-1.396714,39.039303,3.325117,52.69781,3.028759,60.301342,2.6311061,68.18366,2.0771773,64.22018,1.3595716,57.118553
pop.00079.wav,0.3519286,0.09357587,0.037560895,0.0003980559,1995.3281824967328,955447.190913811,2425.0406811254434,310019.2850779247,4383.806825053212,3925368.825853286,0.07255095963138544,0.0056113332794509,-0.0017532001,0.0006984695,-0.0010250125,0.0004987416,112.34714673913044,pop,-273.28632,7401.6743,103.14759,1202.2058,8.722428,511.99207,31.6977,194.34564,12.511967,106.82201,3.4922655,188.0736,3.9396508,73.08833,-0.16230217,64.72235,-3.921683,73.30655,3.2304423,59.864708,-6.373684,42.38095,-1.5361916,49.997864,-3.213047,33.674442,-6.777503,31.51426,-3.8153548,50.740627,-6.2407227,41.747982,-5.618338,52.882133,-4.015953,50.096333,-2.3887515,56.444122,-3.0845284,59.518154
pop.00051.wav,0.44701913,0.0852318,0.21318002,0.0042598927,4156.136801574854,1066015.2127447473,3451.227813998198,131971.0835362088,8676.447534708785,2033472.6098865252,0.23004509420955882,0.012445675029039949,2.1604972e-05,0.0169463,-7.0600645e-06,0.01733927,112.34714673913044,pop,-14.170114,3064.0059,44.39024,717.4744,12.680576,336.39874,10.152087,268.16135,11.2593,171.65053,3.9758952,184.3945,12.507779,121.68595,-2.1717224,100.12247,10.70504,94.12886,2.2852633,73.12258,5.0335593,59.516296,-0.86626554,56.520428,3.80587,79.94515,1.6627514,89.61467,1.504286,95.199524,-0.19028266,78.64226,-1.020159,98.87849,4.782086,91.017334,4.863109,94.9079,3.05332,66.15654
pop.00045.wav,0.41286942,0.0893484,0.2022946,0.005518906,2842.6607931089798,1167581.4505222915,3039.1056726884412,333905.71243453183,6479.344153625677,6049380.245507131,0.12498941805340558,0.0074024572079375165,2.443589e-06,0.02120721,1.9840867e-05,0.012529173,117.45383522727273,pop,-71.61501,5437.0513,81.12124,1129.2222,16.355665,981.127,8.950534,399.41995,13.818387,246.53749,-0.7371726,271.7324,12.522272,220.74792,-0.6393704,155.75948,3.043049,126.66592,3.0547538,125.94848,-3.2121913,120.28098,-1.318577,75.58913,-0.64025855,74.00484,-4.0062227,86.0699,-0.9454737,56.697887,1.9157288,61.111206,3.5294616,70.64143,5.987803,105.6244,6.0908732,101.9986,2.567977,80.53231
pop.00053.wav,0.27737415,0.101087585,0.17211172,0.009286078,2639.59187801044,1032116.0875521116,2753.5605024541996,265085.6539048318,5626.524310510594,4209312.405448611,0.10700086469620743,0.009413756356663784,-8.092639e-06,0.023553006,-4.217749e-05,0.0077332617,161.4990234375,pop,-145.92575,4414.804,62.53524,1647.7615,-23.114868,1786.6838,-18.786009,545.15594,-14.782013,453.39145,-28.421488,245.31555,3.134416,229.7326,-24.940002,266.34485,-13.637032,249.2934,-4.6073895,206.29482,-24.383533,168.97197,-15.806172,117.85985,-17.455078,152.88162,-11.709296,495.70734,-8.264144,321.38657,-13.850937,386.99423,-9.910087,205.1649,-11.985029,201.6383,-5.035616,278.67538,-2.9024734,258.27408
pop.00047.wav,0.4335399,0.09125268,0.21580054,0.008277927,3149.97113080032,827360.316023511,3220.089949254964,134973.98732695926,7291.955906540247,3073563.887935835,0.12735523897058823,0.004863201605776495,1.4984444e-06,0.020384299,-5.0691277e-05,0.017073484,112.34714673913044,pop,-45.064255,3538.1257,69.78576,830.8309,11.866148,404.13345,8.177108,337.65292,12.603081,203.54373,7.750251,259.26944,11.3099985,124.02358,0.25850755,129.94832,9.65932,113.90119,2.803888,85.464485,3.8585238,75.8835,-0.8353044,64.40382,2.1194327,82.78524,1.1247413,95.080444,0.007464335,112.32785,0.761385,107.216866,-1.4808842,129.50206,3.656361,105.18924,4.4588914,118.166916,4.1998005,85.85694
pop.00090.wav,0.35314766,0.0897634,0.19408727,0.0022357209,3603.429553551326,936911.3566752622,3334.0083043535483,110620.0953342038,7959.451870283475,1602215.4926300915,0.14755995428599072,0.007826797524836233,7.637202e-06,0.023137622,9.3341976e-07,0.008329177,103.359375,pop,-44.723248,1914.0505,55.059223,686.2222,27.137182,438.31458,19.50298,227.37335,14.696994,116.553734,3.2040472,164.32347,5.509529,89.87838,1.4237081,98.90824,4.4969788,85.975464,1.3679072,59.46805,-1.6663119,74.797554,-3.5344167,45.392815,-7.9148335,69.08861,-3.532205,51.96731,-8.198315,54.36633,-3.392684,53.10055,-2.6661003,55.049778,4.2834873,56.975487,1.3531152,62.203197,-0.16799042,41.36693
pop.00084.wav,0.40918562,0.09664755,0.17935272,0.009431413,3262.336283566903,2602817.1564093996,3046.9965393068346,474016.8809840013,6827.983712116631,8228227.356643899,0.13586614744582043,0.01397505794343752,1.2018389e-05,0.01699108,1.7393146e-05,0.015120667,99.38401442307692,pop,-112.395996,5026.4336,59.759735,2329.505,14.483949,917.33514,19.190073,263.29053,15.127423,313.89502,-3.2115033,252.04514,6.109609,200.1435,-6.668194,158.74437,1.463722,160.97124,-1.187687,138.41457,-1.2330447,132.99174,-0.7587416,100.3499,1.8843272,105.464905,-0.69078666,76.462135,-2.2996898,82.29316,-3.4926953,74.762985,-3.891752,64.26005,-3.3886583,79.56849,-2.4311671,94.455765,-2.0892992,86.86948
pop.00085.wav,0.44382367,0.09526293,0.19525385,0.004488371,2516.4589514571976,1047403.9049863963,2465.640306694536,392479.6017636868,5087.48590333543,4505377.426088992,0.1220960115131579,0.005889703692491695,-0.0036669176,0.017964073,-0.0034410066,0.01538364,117.45383522727273,pop,-81.77599,7155.226,78.609276,1695.7441,-17.260933,1093.2362,24.511774,301.45786,8.410555,270.81708,2.1446183,198.33884,5.520015,222.51909,1.9346675,115.41392,8.799277,123.73857,-0.122296736,99.18035,0.4954399,70.29188,4.6422744,64.363754,2.3893163,77.66201,5.5083528,92.04815,0.6174307,83.317856,-1.808122,83.090485,2.3056872,91.332825,7.846462,149.4405,5.0109644,103.79973,-3.3342338,92.546165
